iteration,trial_1,trial_2
81,0.001730509157108501,0.0010130460646195212
82,0.0017084515277866925,0.0009666156192428571
83,0.0017126603149496865,0.0009665040252949927
84,0.0017231123124802905,0.0009583972703931606
85,0.0017215942113865384,0.0010028147551619734
86,0.0017132802716339172,0.000982991678052036
87,0.0016979927369772305,0.0010036447197785843
88,0.0017483839923907675,0.0010221206905143719
89,0.0017472672980105301,0.0010079652835135516
90,0.0017350604948674442,0.0009306731128250057
91,0.0017194927551632759,0.0010109588649358876
92,0.001678001302230312,0.0010442266625540846
93,0.001761916653646861,0.0011386444882646042
94,0.001788067743867501,0.0011011467310250381
95,0.0018224361799558837,0.0010698180035226856
96,0.0019031261672066418,0.0010771352958102815
97,0.0019246874908031152,0.0010686071512275952
98,0.0019224138175282083,0.0011131955233921716
99,0.001931904036845269,0.0012547654116311605
100,0.0019333776012414531,0.0012327501028253892
101,0.0019126423614492202,0.001205913878873025
102,0.001907848591255574,0.001201897286023646
103,0.0018924535985119664,0.0012705817007203646
104,0.001883012410373831,0.0012479634781269243
105,0.0018885969949693061,0.0012808457155102718
106,0.001867757077071292,0.0012583993611436275
107,0.0018839771127260403,0.0013014551738005076
108,0.001868272824564919,0.0012872695285720541
109,0.0018671718373513705,0.0012797916515762695
110,0.001846697111537552,0.0013393214029436883
111,0.001838115410323624,0.001350685240066819
112,0.0018177620746297554,0.0013527754425250163
113,0.0017475215384572828,0.0013785065990969674
114,0.001715470527691557,0.0013917888047620002
115,0.0017081239805500255,0.0014038044252345527
116,0.0016876484980959804,0.001414061450659139
117,0.0016071224852224713,0.0014641644349145475
118,0.0015836188069585685,0.001540433157352288
119,0.0014560192206648393,0.0016323201566782008
120,0.001413700424549545,0.0016644464740786132
121,0.0013922823026223802,0.0016932552451443237
122,0.0013749551015958155,0.0016926072985939443
123,0.0013597927150292963,0.0017166277105473797
124,0.0013523981095181228,0.0017049391017627381
125,0.001341506622544747,0.0016905973696650504
126,0.0013429235868525878,0.001709915656050943
127,0.0013385151727815503,0.001672265972362299
128,0.0012878382794469494,0.001649696389883138
129,0.0013052614561150494,0.0016288988487142648
130,0.001265108254334092,0.0016048245096364363
131,0.001263379185887976,0.001528799701382434
132,0.0013304695688843395,0.0015007280374868435
133,0.0013274040273435878,0.0014755285047138471
134,0.0013206846370756272,0.0014514861015491175
135,0.0013064811719953758,0.0013284897940538049
136,0.0011848285333010552,0.0013090529479305986
137,0.0011222504763150187,0.0012626730765688248
138,0.0010945518288108462,0.0012191830288395186
139,0.0010965196108582344,0.0011971482680374792
140,0.0011118457586588595,0.001174475729932067
141,0.00108921315067351,0.001101374604377214
142,0.00109079154666449,0.0010763555038663904
143,0.001061339998449833,0.001055468599700374
144,0.0010551862804273973,0.0010501793868733667
145,0.0010461665108555528,0.0010940235733662123
146,0.0009875619542488157,0.0010827305234228032
147,0.0009791600878141338,0.0010718362506066384
148,0.0009696299656581313,0.0010702465593372037
149,0.000952984639922622,0.0010690573547605386
150,0.0009367177908519069,0.0010597541473463526
151,0.0008936115052459423,0.001041914375640522
152,0.0009180071034083628,0.001052240150871491
153,0.0009612514102907289,0.001050641833021008
154,0.0009065328868352577,0.001043544813054645
155,0.0008858997867193589,0.0010441586136754905
156,0.0008771472393271106,0.0011131000500902986
157,0.0009499352455848233,0.001093166342652802
158,0.000918907537788251,0.001107264612458568
159,0.0009423408125994305,0.0010601178023043156
160,0.0009275612067707259,0.0009539248027362245
161,0.0008416766084261184,0.0009346197118977396
162,0.0008224177651082775,0.0009528636353336173
163,0.0008076088501563733,0.0009972549255456216
164,0.0007972865545414594,0.0009550452475703699
165,0.0007878588044238574,0.0009386299760524616
166,0.0007731240486196808,0.0009107144859005268
167,0.0007701578038961912,0.0009009999892207736
168,0.0007404262600604892,0.0008944645353357556
169,0.0007304030270073415,0.0008778230052625338
170,0.0007006799471843781,0.0008717660632080149
171,0.0006950190777212368,0.000853547528670028
172,0.0006923304635143779,0.0008308852653829425
173,0.0006948655557948079,0.0008247593135453958
174,0.0006929635182976355,0.0007454149230633517
175,0.0006942315169315484,0.0007308562854135745
176,0.0007003027621910272,0.0007142171765645261
177,0.0006892631933418498,0.0006964245363895918
178,0.0008168212822204748,0.0006925263217932853
179,0.000868682273770707,0.0008230288987655064
180,0.0008045992558535894,0.0008909781607982592
181,0.0008442831356381225,0.0009161660904044621
182,0.0008013189587274791,0.0008953013824723581
183,0.0008827898451838329,0.0008554154351011034
184,0.0008580494364880611,0.0009133650640271143
185,0.0009044067098174234,0.0008784056499558829
186,0.0008877096342736945,0.0009232286135824552
187,0.0008987585578207408,0.0009233124133752203
188,0.0008871558018692582,0.0009087791408670775
189,0.0009113137877220564,0.0008518995838931618
190,0.0008945370880644312,0.0008944222518748856
191,0.0008962863813406517,0.000837903623175431
192,0.0009377595082795522,0.0008192812285666162
193,0.0009220714246858732,0.0007963143022995361
194,0.0009118549705825949,0.0007998187151908447
195,0.0008910146761705047,0.0007726853413425859
196,0.0008941218638357631,0.0008136495592401237
197,0.0008849650180995464,0.0007883298038059373
198,0.00086722287411547,0.000779029244029378
199,0.0008419164595853704,0.0007523269296369994
200,0.0008217085786531766,0.0007373268805011712
201,0.0008113854327788923,0.0007509546353296405
202,0.000814643687765787,0.0007170655262367608
203,0.0007571201109769989,0.0007042416046796166
204,0.0007238781072366147,0.0006821232270285966
205,0.0006930102587271439,0.0006877259040753637
206,0.0006253396998217817,0.000647211648198629
207,0.0006281799191397368,0.000589502597013149
208,0.0006116809097207352,0.000574291371732808
209,0.0005537724149098288,0.0005910510916109402
210,0.0006278861538215862,0.000573464096798411
211,0.0005950636595088868,0.0005693358808571875
212,0.0005803686769004239,0.0005713811792005554
213,0.0005079985714745642,0.0005569882631590423
214,0.0005034138438676011,0.0004977375697681269
215,0.0004918858400669284,0.0004880950914848008
216,0.0004769007655198761,0.0004629056223419387
217,0.0004552319648486062,0.00044628802591158655
218,0.00043922195007079054,0.00040867414399989907
219,0.00041577084670104634,0.0003889402054994174
220,0.0003960841703758258,0.0003787878956687256
221,0.0003876826094560098,0.00033813843247623465
222,0.00037183246897946686,0.0003207324881676217
223,0.00036089084605493856,0.00030653288692142404
224,0.000324932590151086,0.0002922402461611797
225,0.00031481684483865123,0.00027528210322135785
226,0.00030310829314865803,0.00028468722584057193
227,0.0002947663103482606,0.0002644264763301243
228,0.0003064457144663666,0.00025723804700058845
229,0.00028757152909016006,0.00028878176340284533
230,0.0003204779076087057,0.0002633437024717786
231,0.00029820834749256326,0.00024192137469039487
232,0.00027229557494125865,0.00022414643348630045
233,0.00023649249303849692,0.000201298183730855
234,0.0002123609812093351,0.00018116731296750893
235,0.00019209557835694565,0.0001567572088552403
236,0.0001748441688258466,0.00013955699325666647
237,0.00014955957933936094,0.00012934720138262207
238,0.0001332362690994998,0.00012243226971627181
239,0.00012274185259950114,0.00010574199176904063
240,0.00010194015796876885,0.00010961366856628963
241,0.0001049140867461844,0.00010124970003042534
242,9.449953719886496e-05,0.00010356481388659936
243,9.023036634686865e-05,9.044592194693633e-05
244,7.030632528768808e-05,7.480611401399992e-05
245,5.488757137671102e-05,5.128517893377841e-05
246,3.283796871658242e-05,2.8330382042222776e-05
247,1.7556161390165093e-05,1.6669056665028605e-05
248,5.760619212560779e-07,5.104596466919464e-07
249,1.2289532175714912e-09,0.0
250,1.5766342451721624e-18,3.845290144409843e-10
251,7.924930562517348e-06,4.995499731994476e-68
